order_date,daily_orders,dayofweek,is_weekend,month,year,lag_15,lag_30,lag_90,lag_180,lag_360,rolling_mean_15,rolling_std_15,rolling_mean_30,rolling_std_30,rolling_mean_90,rolling_std_90,rolling_mean_180,rolling_std_180,rolling_mean_360,rolling_std_360,ewma_15,ewma_30,ewma_90,ewma_180,ewma_360,momentum_15,momentum_30,momentum_90,momentum_180,momentum_360,is_high_short,is_high_long,is_peak_long,volatility_30,trend_15_30,trend_30_90,trend_90_180,trend_180_360
2017-06-19,152,0,0,6,2017,94.0,68.0,90.0,,,111.33333333333333,24.3857882108958,110.93333333333334,23.694802766870986,95.73333333333333,26.820585754690732,73.66285714285715,35.19723641935449,73.66285714285715,35.19723641935449,108.4637668129119,108.48884755948247,96.29964648278559,76.73441692804678,53.61841110933504,58.0,84.0,62.0,,,1,1,1,23.694802766870986,1.0036057692307692,1.158774373259053,1.2996147182789024,1.0
2017-06-20,90,1,0,6,2017,142.0,142.0,100.0,,,107.86666666666666,23.390677833782565,109.2,23.241461168381328,95.62222222222222,26.823425020636407,73.75568181818181,35.11812672503083,73.75568181818181,35.11812672503083,106.15579596129791,107.29601868467715,96.16119271393316,76.88099795646616,53.81997115859081,-52.0,-52.0,-10.0,,,0,1,0,23.241461168381328,0.9877899877899877,1.1419939577039275,1.2964726223797174,1.0
2017-06-21,33,2,0,6,2017,125.0,142.0,102.0,,,101.73333333333333,29.76927146924359,105.56666666666666,26.260870764948592,94.85555555555555,27.613529134482686,73.52542372881356,35.1519538763511,73.52542372881356,35.1519538763511,97.01132146613567,102.50272715663347,94.77303463230825,76.39612505086986,53.704625057989205,-92.0,-109.0,-69.0,,,0,0,0,26.260870764948592,0.9636880328386486,1.1129202295888485,1.2901055273807693,1.0
2017-06-22,83,3,0,6,2017,121.0,116.0,74.0,,,99.2,29.629136239278235,104.46666666666667,26.498839705676264,94.95555555555555,27.55338479629743,73.57865168539325,35.05970685130525,73.57865168539325,35.05970685130525,95.25990628286871,101.2444866949152,94.51428661841136,76.4690960447829,53.866926304205336,-38.0,-33.0,9.0,,,0,1,0,26.498839705676264,0.9495851946394385,1.100163819330681,1.2905313345719545,1.0
2017-06-23,101,4,0,6,2017,134.0,137.0,72.0,,,97.0,28.04333381444809,103.26666666666667,25.780149184091655,95.27777777777777,27.45129610651546,73.73184357541899,35.021111489399104,73.73184357541899,35.021111489399104,95.97741799751012,101.22871335975938,94.65682976965506,76.74015575699525,54.1280513662319,-33.0,-36.0,29.0,,,0,1,0,25.780149184091655,0.9393156875403487,1.0838483965014578,1.2922202017140645,1.0
2017-06-24,72,5,1,6,2017,102.0,99.0,62.0,,,95.0,28.72281323269007,102.36666666666666,26.398123409443876,95.38888888888889,27.33508033149142,73.72222222222223,34.92338870775605,73.72222222222223,34.92338870775605,92.98024074782136,99.34298991719426,94.15887746702528,76.68777834531575,54.22706493206995,-30.0,-27.0,10.0,,,0,0,0,26.398123409443876,0.928036470205145,1.0731508444962143,1.293896006028636,1.0
2017-06-25,97,6,1,6,2017,70.0,74.0,106.0,8.0,,96.8,27.877794542815337,103.13333333333334,25.87467585448582,95.28888888888889,27.31227836181666,74.21666666666667,34.61637727173359,73.85082872928177,34.86919783480436,93.48271065434369,99.19182927737529,94.22131972049725,76.91222278348906,54.46403410142137,27.0,23.0,-9.0,89.0,,0,1,0,25.87467585448582,0.938590820943762,1.0823227611940298,1.2839284377573172,1.00495374180195
2017-06-26,65,0,0,6,2017,109.0,76.0,95.0,53.0,,93.86666666666666,28.801950992118165,102.76666666666667,26.346083047656663,94.95555555555555,27.49827823460345,74.28333333333333,34.58683105867845,73.8021978021978,34.778929221511575,89.92237182255073,96.98590480786721,93.57909291345335,76.78059601240079,54.52240510362956,-44.0,-11.0,-30.0,12.0,,0,0,0,26.346083047656663,0.9133960428154394,1.0822607067633983,1.278288834043826,1.0065192574945405
2017-06-27,140,1,0,6,2017,120.0,98.0,70.0,35.0,,95.2,30.510419765806404,104.16666666666667,27.186562772853385,95.73333333333333,27.77307725522542,74.86666666666666,34.80534859045076,74.1639344262295,35.0267622931799,96.18207534473189,99.76100772348869,94.5993326296412,77.47915296254001,54.99596518615793,20.0,42.0,70.0,105.0,,1,1,1,27.186562772853385,0.91392,1.0880919220055711,1.2787177203918079,1.0094753905098732
2017-06-28,115,2,0,6,2017,119.0,144.0,69.0,41.0,,94.93333333333334,30.304329409382692,103.2,26.21976090792905,96.24444444444444,27.698744996966774,75.27777777777777,34.84010652921574,74.38586956521739,35.06041649359296,98.5343159266404,100.74416851552168,95.04769894547326,77.89374795742908,55.32839751199639,-4.0,-29.0,46.0,74.0,,1,1,0,26.21976090792905,0.9198966408268734,1.0722696836758254,1.2785239852398524,1.011990290868058
2017-06-29,109,3,0,6,2017,127.0,95.0,69.0,39.0,,93.73333333333333,29.283019620511027,103.66666666666667,26.193357059051962,96.68888888888888,27.57732517703812,75.66666666666667,34.82357770599985,74.57297297297298,35.057504380603085,99.84252643581036,101.27680280484286,95.35434292469363,78.23746344961219,55.62574711026788,-18.0,14.0,40.0,70.0,,1,1,0,26.193357059051962,0.9041800643086816,1.0721673178579638,1.2778267254038178,1.0146660867884412
2017-06-30,92,4,0,6,2017,99.0,117.0,61.0,36.0,,93.26666666666667,29.248850201251223,102.83333333333333,26.152185025523092,97.03333333333333,27.3189443262569,75.97777777777777,34.71720639128595,74.66666666666667,34.98596887350725,98.86221063133407,100.6782993980788,95.28062110217289,78.3895356766883,55.8272665168592,-7.0,-25.0,31.0,56.0,,0,1,0,26.152185025523092,0.906969205834684,1.059773273789076,1.277127815150629,1.0175595238095236
2017-07-01,76,5,1,7,2017,93.0,120.0,62.0,22.0,,92.13333333333334,29.58732032154178,101.36666666666666,26.38897801961151,97.18888888888888,27.156597246939093,76.27777777777777,34.48067316410431,74.67379679144385,34.891930052932,96.00443430241731,99.08615104981567,94.8568711878394,78.36313196755363,55.93902681316469,-17.0,-44.0,14.0,54.0,,0,0,0,26.38897801961151,0.908911542255837,1.0429861666857208,1.2741442097596505,1.0214798370412808
2017-07-02,101,6,1,7,2017,71.0,118.0,63.0,34.0,,94.13333333333334,29.066098727522604,100.8,26.201342424150436,97.61111111111111,26.913383515171542,76.65,34.38322882716232,74.81382978723404,34.85144056303076,96.62888001461515,99.20962517563402,94.99188500788688,78.6132631060337,56.188672093978184,30.0,-17.0,38.0,67.0,,1,1,0,26.201342424150436,0.933862433862434,1.0326693227091632,1.2734652460679858,1.0245431923213653
2017-07-03,111,0,0,7,2017,86.0,86.0,89.0,1.0,,95.8,29.282369146931043,101.63333333333334,26.11180646339139,97.85555555555555,26.93419409385853,77.2611111111111,34.00663160579041,75.005291005291,34.858146786486934,98.42527001278826,99.9702945191415,95.34371171101024,78.97112760209963,56.49233596049354,25.0,25.0,22.0,110.0,,1,1,0,26.11180646339139,0.9426041325024598,1.0386056545929374,1.2665564104407854,1.0300754796839728
2017-07-04,119,1,0,7,2017,152.0,94.0,92.0,32.0,,93.6,25.78980972621321,102.46666666666667,26.258310124124737,98.15555555555555,27.018475206733626,77.74444444444444,33.97799521613232,75.23684210526316,34.91200897867836,100.99711126118973,101.19801745339043,95.86363013494407,79.41343558439686,56.83863880835785,-33.0,25.0,27.0,87.0,,1,1,0,26.258310124124737,0.9134677944046844,1.0439212134933213,1.2625410890381592,1.03332944697058
2017-07-05,136,2,0,7,2017,90.0,142.0,89.0,4.0,,96.66666666666667,27.97362703554557,102.26666666666667,25.968061727534778,98.67777777777778,27.29235303765664,78.47777777777777,33.801500008954775,75.55497382198953,35.096496509426025,105.37247235354101,103.4433066499459,96.7457481539563,80.03870148954165,57.277205906372494,46.0,-6.0,47.0,132.0,,1,1,1,25.968061727534778,0.9452411994784876,1.0363697781781331,1.257397706357072,1.0386844678508456
2017-07-06,139,3,0,7,2017,33.0,125.0,79.0,4.0,,103.73333333333333,23.822158552390583,102.73333333333333,26.510808899498826,99.34444444444445,27.5379864755231,79.22777777777777,33.63704238978904,75.88541666666667,35.30269105375677,109.57591330934838,105.73728686607842,97.67441302969351,80.6902075504307,57.72996376838705,106.0,14.0,60.0,135.0,,1,1,1,26.510808899498826,1.009733939000649,1.034112515378593,1.2539092630250335,1.0440448409974834
2017-07-07,112,4,0,7,2017,83.0,121.0,62.0,4.0,,105.66666666666667,23.1876403859182,102.43333333333334,26.347391853298564,99.9,27.27926734658196,79.82777777777778,33.24865361335974,76.07253886010362,35.3064695777056,109.87892414567983,106.14133287471853,97.98926109497498,81.03617210788451,58.03062878906081,29.0,-9.0,50.0,108.0,,1,1,0,26.347391853298564,1.0315652456882525,1.0253586920253586,1.251444081007725,1.0493639225658027
2017-07-08,82,5,1,7,2017,101.0,134.0,68.0,5.0,,104.4,23.966643486312343,100.7,25.905864067879453,100.05555555555556,27.134853043417994,80.25555555555556,32.7724714534088,76.10309278350516,35.21745461495071,106.39405862746986,104.58382752796251,97.63784876321728,81.0468221398416,58.16342308939843,-19.0,-52.0,14.0,77.0,,0,1,0,25.905864067879453,1.0367428003972194,1.0064408661854525,1.246711892565416,1.054563653330925
2017-07-09,85,6,1,7,2017,72.0,102.0,82.0,6.0,,105.26666666666667,22.92368290862609,100.13333333333334,26.061906847077534,100.08888888888889,27.11425863311537,80.69444444444444,32.29803550457826,76.14871794871794,35.13234823745445,103.71980129903613,103.320354784223,97.36009384534437,81.09050366315826,58.31210218585606,13.0,-17.0,3.0,79.0,,0,1,0,26.061906847077534,1.0512649800266312,1.0004440497335703,1.240344234079174,1.05969537791546
2017-07-10,139,0,0,7,2017,97.0,70.0,73.0,10.0,,108.06666666666666,24.361757697162094,102.43333333333334,26.353934906527158,100.82222222222222,27.265477112958322,81.41111111111111,32.151490037130436,76.46938775510205,35.32855432072567,108.12982613665662,105.62226737878926,98.27525661797415,81.73038760058193,58.75912655047736,42.0,69.0,66.0,129.0,,1,1,1,26.353934906527158,1.05499511877644,1.0159797222834472,1.238433192302443,1.0646235506924058
2017-07-11,157,1,0,7,2017,65.0,109.0,60.0,12.0,,114.2,24.325765294083897,104.03333333333333,28.16145976493323,101.9,27.549363254535265,82.21666666666667,32.21909545179449,76.87817258883248,35.702360590660824,114.23859786957453,108.93695980596415,99.56591031867801,82.5620960248849,59.303397317510736,92.0,48.0,97.0,145.0,,1,1,1,28.16145976493323,1.0977250881127845,1.0209355577363428,1.2394080681127104,1.0694409596126335
2017-07-12,143,2,0,7,2017,140.0,120.0,60.0,10.0,,114.4,24.564201595004054,104.8,28.914141630124448,102.82222222222222,27.520198007591254,82.95555555555555,32.07843429185734,77.21212121212122,35.92032150469232,117.83377313587772,111.13457530235355,100.52050569628948,83.22991816825633,59.76709040716442,3.0,23.0,83.0,133.0,,1,1,1,28.914141630124448,1.0916030534351147,1.0192349254376485,1.239485668363247,1.0743851386708527
2017-07-13,128,3,0,7,2017,115.0,119.0,45.0,16.0,,115.26666666666667,24.81493405957292,105.1,29.11256394257201,103.74444444444444,26.945455146623107,83.57777777777778,31.857917033536662,77.46733668341709,36.009926920368976,119.10455149389301,112.22266721833074,101.12445062604135,83.72461520507117,60.145112066958525,13.0,9.0,83.0,112.0,,1,1,0,29.11256394257201,1.096733269901681,1.0130662953839562,1.2412922095187449,1.0788776451594304
2017-07-14,146,4,0,7,2017,109.0,127.0,47.0,14.0,,117.73333333333333,25.960042556278864,105.73333333333333,29.803880022034296,104.84444444444445,26.621741183109634,84.31111111111112,31.766481911917975,77.81,36.244755642131025,122.46648255715638,114.40184997843845,102.11072643645802,84.41274100391017,60.62076241561804,37.0,19.0,99.0,132.0,,1,1,1,29.803880022034296,1.1134930643127365,1.0084781687155575,1.2435424354243543,1.0835511002584644
2017-07-15,97,5,1,7,2017,92.0,99.0,47.0,18.0,,118.06666666666666,25.636098061318226,105.66666666666667,29.82169232846004,105.4,25.91333871957658,84.75,31.388692231439027,77.90547263681592,36.179359031089774,119.28317223751183,113.27914997982953,101.99840277851389,84.5518267386736,60.8223094382462,5.0,-2.0,50.0,79.0,,0,1,0,29.82169232846004,1.1173501577287066,1.0025300442757747,1.2436578171091446,1.087856823551951
2017-07-16,106,6,1,7,2017,76.0,93.0,58.0,31.0,,120.06666666666666,23.171616463333113,106.1,29.72558401154778,105.93333333333334,25.41599956145472,85.16666666666667,31.16822260826979,78.04455445544555,36.14334362792784,117.62277570782285,112.80952740048569,102.0863499701949,84.7888231283015,61.07260135271576,30.0,13.0,48.0,75.0,,0,1,0,29.72558401154778,1.131636820609488,1.0015733165512901,1.2438356164383562,1.0912570039116185
2017-07-17,157,0,0,7,2017,101.0,71.0,71.0,30.0,,123.8,24.360975819066528,108.96666666666667,30.363866153968115,106.88888888888889,25.70290257925655,85.87222222222222,31.34936146571225,78.43349753694581,36.47716308617746,122.544928744345,115.66052563271242,103.29324337744336,85.58673668489486,61.60405508483368,56.0,86.0,86.0,127.0,,1,1,1,30.363866153968115,1.136127256041603,1.0194386694386695,1.2447434819175778,1.0948411701489205
